mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_penalty,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall
0.015735721588134764,0.006601036362539592,0.03171038627624512,0.009095218873551638,0.1,1000,l2,liblinear,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.8586572438162544,0.8515901060070671,0.875886524822695,0.8617021276595744,0.8617021276595744,0.8619076259930332,0.007905824113600819,28,0.19999999999999998,0.125,0.3137254901960785,0.1702127659574468,0.2352941176470588,0.2088464747601168,0.06371834993833675,28,0.8333333333333334,0.75,1.0,1.0,0.8571428571428571,0.8880952380952382,0.09805362039035238,10,0.11363636363636363,0.06818181818181818,0.18604651162790697,0.09302325581395349,0.13636363636363635,0.11945031712473572,0.04020389060409432,28
0.02627711296081543,0.003828693654166478,0.028036022186279298,0.011548161728131341,0.1,1000,l2,lbfgs,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8480565371024735,0.8515901060070671,0.8794326241134752,0.8652482269503546,0.8617021276595744,0.8612059243665889,0.011083044344356214,31,0.08510638297872342,0.08695652173913045,0.3461538461538462,0.20833333333333334,0.2352941176470588,0.19236884037041843,0.09835066258401894,31,0.6666666666666666,1.0,1.0,1.0,0.8571428571428571,0.9047619047619048,0.13127665478181164,4,0.045454545454545456,0.045454545454545456,0.20930232558139536,0.11627906976744186,0.13636363636363635,0.11057082452431288,0.06152401499756463,31
0.02986421585083008,0.0028876540776349843,0.020305585861206055,0.0019770831275402866,0.1,1000,l2,newton-cg,"{'C': 0.1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8480565371024735,0.8515901060070671,0.8794326241134752,0.8652482269503546,0.8617021276595744,0.8612059243665889,0.011083044344356214,31,0.08510638297872342,0.08695652173913045,0.3461538461538462,0.20833333333333334,0.2352941176470588,0.19236884037041843,0.09835066258401894,31,0.6666666666666666,1.0,1.0,1.0,0.8571428571428571,0.9047619047619048,0.13127665478181164,4,0.045454545454545456,0.045454545454545456,0.20930232558139536,0.11627906976744186,0.13636363636363635,0.11057082452431288,0.06152401499756463,31
0.028383827209472655,0.0044965875884314796,0.020200681686401368,0.002462622562373083,1,100,l1,liblinear,"{'C': 1, 'max_iter': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.8869257950530035,0.8939929328621908,0.9078014184397163,0.8617021276595744,0.8829787234042553,0.8866801994837481,0.015081427479217039,19,0.5000000000000001,0.6153846153846153,0.6060606060606061,0.39999999999999997,0.4923076923076923,0.5227505827505827,0.08004209910487886,13,0.8,0.7058823529411765,0.8695652173913043,0.5909090909090909,0.7619047619047619,0.7456522846292667,0.09391414755881373,22,0.36363636363636365,0.5454545454545454,0.46511627906976744,0.3023255813953488,0.36363636363636365,0.40803382663847787,0.0863242293796184,13
0.0014471054077148438,0.00010395690915712268,0.0,0.0,1,100,l1,lbfgs,"{'C': 1, 'max_iter': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.0016427993774414062,0.0005945842661067516,0.0,0.0,1,100,l1,newton-cg,"{'C': 1, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.015117359161376954,0.0024423824645897372,0.018993902206420898,0.001715863291617566,1,100,l2,liblinear,"{'C': 1, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.8833922261484098,0.8939929328621908,0.8936170212765957,0.8652482269503546,0.900709219858156,0.8873919254191414,0.012377531458299248,7,0.45901639344262296,0.5945945945945945,0.5161290322580645,0.3870967741935483,0.5625000000000001,0.503867358897766,0.07411686054850034,22,0.8235294117647058,0.7333333333333333,0.8421052631578947,0.631578947368421,0.9,0.786109391124871,0.09399131528279954,19,0.3181818181818182,0.5,0.37209302325581395,0.27906976744186046,0.4090909090909091,0.37568710359408036,0.07645154719621255,22
0.042217588424682616,0.013134839769665925,0.039577150344848634,0.01777350783710277,1,100,l2,lbfgs,"{'C': 1, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8833922261484098,0.8975265017667845,0.8936170212765957,0.8652482269503546,0.900709219858156,0.88809863920006,0.012826968010003364,1,0.45901639344262296,0.6133333333333333,0.5161290322580645,0.3870967741935483,0.5625000000000001,0.5076151066455139,0.07892741638222536,16,0.8235294117647058,0.7419354838709677,0.8421052631578947,0.631578947368421,0.9,0.7878298212323979,0.09308389672788674,13,0.3181818181818182,0.5227272727272727,0.37209302325581395,0.27906976744186046,0.4090909090909091,0.3802325581395349,0.0840095288455286,16
0.048084592819213866,0.017920260769295315,0.021792030334472655,0.0026406057519968835,1,100,l2,newton-cg,"{'C': 1, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8833922261484098,0.8975265017667845,0.8936170212765957,0.8652482269503546,0.900709219858156,0.88809863920006,0.012826968010003364,1,0.45901639344262296,0.6133333333333333,0.5161290322580645,0.3870967741935483,0.5625000000000001,0.5076151066455139,0.07892741638222536,16,0.8235294117647058,0.7419354838709677,0.8421052631578947,0.631578947368421,0.9,0.7878298212323979,0.09308389672788674,13,0.3181818181818182,0.5227272727272727,0.37209302325581395,0.27906976744186046,0.4090909090909091,0.3802325581395349,0.0840095288455286,16
0.029111957550048827,0.007865985530366477,0.020486068725585938,0.003555588535113223,1,500,l1,liblinear,"{'C': 1, 'max_iter': 500, 'penalty': 'l1', 'solver': 'liblinear'}",0.8869257950530035,0.8939929328621908,0.9078014184397163,0.8617021276595744,0.8829787234042553,0.8866801994837481,0.015081427479217039,19,0.5000000000000001,0.6153846153846153,0.6060606060606061,0.39999999999999997,0.4923076923076923,0.5227505827505827,0.08004209910487886,13,0.8,0.7058823529411765,0.8695652173913043,0.5909090909090909,0.7619047619047619,0.7456522846292667,0.09391414755881373,22,0.36363636363636365,0.5454545454545454,0.46511627906976744,0.3023255813953488,0.36363636363636365,0.40803382663847787,0.0863242293796184,13
0.002194070816040039,0.0007996652633311557,0.0,0.0,1,500,l1,lbfgs,"{'C': 1, 'max_iter': 500, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.0015633106231689453,0.0002791622363208736,0.0,0.0,1,500,l1,newton-cg,"{'C': 1, 'max_iter': 500, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.017846298217773438,0.003960133245951527,0.03061203956604004,0.010358504985073867,1,500,l2,liblinear,"{'C': 1, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear'}",0.8833922261484098,0.8939929328621908,0.8936170212765957,0.8652482269503546,0.900709219858156,0.8873919254191414,0.012377531458299248,7,0.45901639344262296,0.5945945945945945,0.5161290322580645,0.3870967741935483,0.5625000000000001,0.503867358897766,0.07411686054850034,22,0.8235294117647058,0.7333333333333333,0.8421052631578947,0.631578947368421,0.9,0.786109391124871,0.09399131528279954,19,0.3181818181818182,0.5,0.37209302325581395,0.27906976744186046,0.4090909090909091,0.37568710359408036,0.07645154719621255,22
0.02962946891784668,0.0036253223314480173,0.02038731575012207,0.003852188692529085,1,500,l2,lbfgs,"{'C': 1, 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8833922261484098,0.8975265017667845,0.8936170212765957,0.8652482269503546,0.900709219858156,0.88809863920006,0.012826968010003364,1,0.45901639344262296,0.6133333333333333,0.5161290322580645,0.3870967741935483,0.5625000000000001,0.5076151066455139,0.07892741638222536,16,0.8235294117647058,0.7419354838709677,0.8421052631578947,0.631578947368421,0.9,0.7878298212323979,0.09308389672788674,13,0.3181818181818182,0.5227272727272727,0.37209302325581395,0.27906976744186046,0.4090909090909091,0.3802325581395349,0.0840095288455286,16
0.059364700317382814,0.020354115166801114,0.04034123420715332,0.014449781527848862,1,500,l2,newton-cg,"{'C': 1, 'max_iter': 500, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8833922261484098,0.8975265017667845,0.8936170212765957,0.8652482269503546,0.900709219858156,0.88809863920006,0.012826968010003364,1,0.45901639344262296,0.6133333333333333,0.5161290322580645,0.3870967741935483,0.5625000000000001,0.5076151066455139,0.07892741638222536,16,0.8235294117647058,0.7419354838709677,0.8421052631578947,0.631578947368421,0.9,0.7878298212323979,0.09308389672788674,13,0.3181818181818182,0.5227272727272727,0.37209302325581395,0.27906976744186046,0.4090909090909091,0.3802325581395349,0.0840095288455286,16
0.051849651336669925,0.025259525764863566,0.03931732177734375,0.014478251547414429,1,1000,l1,liblinear,"{'C': 1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.8869257950530035,0.8939929328621908,0.9078014184397163,0.8617021276595744,0.8829787234042553,0.8866801994837481,0.015081427479217039,19,0.5000000000000001,0.6153846153846153,0.6060606060606061,0.39999999999999997,0.4923076923076923,0.5227505827505827,0.08004209910487886,13,0.8,0.7058823529411765,0.8695652173913043,0.5909090909090909,0.7619047619047619,0.7456522846292667,0.09391414755881373,22,0.36363636363636365,0.5454545454545454,0.46511627906976744,0.3023255813953488,0.36363636363636365,0.40803382663847787,0.0863242293796184,13
0.0018513202667236328,0.0003125620469903053,0.0,0.0,1,1000,l1,lbfgs,"{'C': 1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.0020398616790771483,0.0007020524408955952,0.0,0.0,1,1000,l1,newton-cg,"{'C': 1, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.013893032073974609,0.0021249700016193473,0.025201177597045897,0.009133214631558756,1,1000,l2,liblinear,"{'C': 1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.8833922261484098,0.8939929328621908,0.8936170212765957,0.8652482269503546,0.900709219858156,0.8873919254191414,0.012377531458299248,7,0.45901639344262296,0.5945945945945945,0.5161290322580645,0.3870967741935483,0.5625000000000001,0.503867358897766,0.07411686054850034,22,0.8235294117647058,0.7333333333333333,0.8421052631578947,0.631578947368421,0.9,0.786109391124871,0.09399131528279954,19,0.3181818181818182,0.5,0.37209302325581395,0.27906976744186046,0.4090909090909091,0.37568710359408036,0.07645154719621255,22
0.03994154930114746,0.0028578195599139834,0.028360557556152344,0.006540934398824404,1,1000,l2,lbfgs,"{'C': 1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8833922261484098,0.8975265017667845,0.8936170212765957,0.8652482269503546,0.900709219858156,0.88809863920006,0.012826968010003364,1,0.45901639344262296,0.6133333333333333,0.5161290322580645,0.3870967741935483,0.5625000000000001,0.5076151066455139,0.07892741638222536,16,0.8235294117647058,0.7419354838709677,0.8421052631578947,0.631578947368421,0.9,0.7878298212323979,0.09308389672788674,13,0.3181818181818182,0.5227272727272727,0.37209302325581395,0.27906976744186046,0.4090909090909091,0.3802325581395349,0.0840095288455286,16
0.05674901008605957,0.00742552921708334,0.03858633041381836,0.009585997236241551,1,1000,l2,newton-cg,"{'C': 1, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8833922261484098,0.8975265017667845,0.8936170212765957,0.8652482269503546,0.900709219858156,0.88809863920006,0.012826968010003364,1,0.45901639344262296,0.6133333333333333,0.5161290322580645,0.3870967741935483,0.5625000000000001,0.5076151066455139,0.07892741638222536,16,0.8235294117647058,0.7419354838709677,0.8421052631578947,0.631578947368421,0.9,0.7878298212323979,0.09308389672788674,13,0.3181818181818182,0.5227272727272727,0.37209302325581395,0.27906976744186046,0.4090909090909091,0.3802325581395349,0.0840095288455286,16
0.11581897735595703,0.04759330992572998,0.022798919677734376,0.003494338354000636,10,100,l1,liblinear,"{'C': 10, 'max_iter': 100, 'penalty': 'l1', 'solver': 'liblinear'}",0.8833922261484098,0.8975265017667845,0.9042553191489362,0.8652482269503546,0.8652482269503546,0.883134100192968,0.016081807520042544,22,0.5217391304347826,0.6329113924050633,0.608695652173913,0.4411764705882353,0.4864864864864865,0.5382018264176961,0.07252406190544379,10,0.72,0.7142857142857143,0.8076923076923077,0.6,0.6,0.6883956043956043,0.07940831792958615,34,0.4090909090909091,0.5681818181818182,0.4883720930232558,0.3488372093023256,0.4090909090909091,0.44471458773784356,0.07600092028074262,1
0.002130413055419922,0.0006839786603652786,0.0,0.0,10,100,l1,lbfgs,"{'C': 10, 'max_iter': 100, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.0030488967895507812,0.002392938569102874,0.0,0.0,10,100,l1,newton-cg,"{'C': 10, 'max_iter': 100, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.025212192535400392,0.006146757985376125,0.026937150955200197,0.005778609039361506,10,100,l2,liblinear,"{'C': 10, 'max_iter': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.8869257950530035,0.8975265017667845,0.9042553191489362,0.8723404255319149,0.875886524822695,0.8873869132646668,0.012216568499230461,10,0.5294117647058824,0.6329113924050633,0.608695652173913,0.4545454545454546,0.5070422535211268,0.546521303470288,0.06578721089990242,7,0.75,0.7142857142857143,0.8076923076923077,0.6521739130434783,0.6666666666666666,0.7181637203376334,0.0566578446305767,25,0.4090909090909091,0.5681818181818182,0.4883720930232558,0.3488372093023256,0.4090909090909091,0.44471458773784356,0.07600092028074262,1
0.05013632774353027,0.01179355732103918,0.021060419082641602,0.0023710033493850075,10,100,l2,lbfgs,"{'C': 10, 'max_iter': 100, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8869257950530035,0.901060070671378,0.9042553191489362,0.8723404255319149,0.8723404255319149,0.8873844071874295,0.013597827292121887,13,0.5294117647058824,0.641025641025641,0.608695652173913,0.4545454545454546,0.5000000000000001,0.5467357024901782,0.06886655849909519,1,0.75,0.7352941176470589,0.8076923076923077,0.6521739130434783,0.6428571428571429,0.7176034962479976,0.06220375099917133,28,0.4090909090909091,0.5681818181818182,0.4883720930232558,0.3488372093023256,0.4090909090909091,0.44471458773784356,0.07600092028074262,1
0.06487116813659669,0.01607116550536495,0.02672429084777832,0.006707413514260036,10,100,l2,newton-cg,"{'C': 10, 'max_iter': 100, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8869257950530035,0.901060070671378,0.9042553191489362,0.8723404255319149,0.8723404255319149,0.8873844071874295,0.013597827292121887,13,0.5294117647058824,0.641025641025641,0.608695652173913,0.4545454545454546,0.5000000000000001,0.5467357024901782,0.06886655849909519,1,0.75,0.7352941176470589,0.8076923076923077,0.6521739130434783,0.6428571428571429,0.7176034962479976,0.06220375099917133,28,0.4090909090909091,0.5681818181818182,0.4883720930232558,0.3488372093023256,0.4090909090909091,0.44471458773784356,0.07600092028074262,1
0.12009053230285645,0.07141343273648447,0.02212042808532715,0.006472541899342104,10,500,l1,liblinear,"{'C': 10, 'max_iter': 500, 'penalty': 'l1', 'solver': 'liblinear'}",0.8833922261484098,0.8975265017667845,0.9042553191489362,0.8652482269503546,0.8652482269503546,0.883134100192968,0.016081807520042544,22,0.5217391304347826,0.6329113924050633,0.608695652173913,0.4411764705882353,0.4864864864864865,0.5382018264176961,0.07252406190544379,10,0.72,0.7142857142857143,0.8076923076923077,0.6,0.6,0.6883956043956043,0.07940831792958615,34,0.4090909090909091,0.5681818181818182,0.4883720930232558,0.3488372093023256,0.4090909090909091,0.44471458773784356,0.07600092028074262,1
0.002166604995727539,0.0006521425107443916,0.0,0.0,10,500,l1,lbfgs,"{'C': 10, 'max_iter': 500, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.0014409542083740235,7.633958881708967e-05,0.0,0.0,10,500,l1,newton-cg,"{'C': 10, 'max_iter': 500, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.018212175369262694,0.003151950650269016,0.022530174255371092,0.006351816423932264,10,500,l2,liblinear,"{'C': 10, 'max_iter': 500, 'penalty': 'l2', 'solver': 'liblinear'}",0.8869257950530035,0.8975265017667845,0.9042553191489362,0.8723404255319149,0.875886524822695,0.8873869132646668,0.012216568499230461,10,0.5294117647058824,0.6329113924050633,0.608695652173913,0.4545454545454546,0.5070422535211268,0.546521303470288,0.06578721089990242,7,0.75,0.7142857142857143,0.8076923076923077,0.6521739130434783,0.6666666666666666,0.7181637203376334,0.0566578446305767,25,0.4090909090909091,0.5681818181818182,0.4883720930232558,0.3488372093023256,0.4090909090909091,0.44471458773784356,0.07600092028074262,1
0.04586315155029297,0.008242273122549977,0.020643043518066406,0.005173680954594293,10,500,l2,lbfgs,"{'C': 10, 'max_iter': 500, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8869257950530035,0.901060070671378,0.9042553191489362,0.8723404255319149,0.8723404255319149,0.8873844071874295,0.013597827292121887,13,0.5294117647058824,0.641025641025641,0.608695652173913,0.4545454545454546,0.5000000000000001,0.5467357024901782,0.06886655849909519,1,0.75,0.7352941176470589,0.8076923076923077,0.6521739130434783,0.6428571428571429,0.7176034962479976,0.06220375099917133,28,0.4090909090909091,0.5681818181818182,0.4883720930232558,0.3488372093023256,0.4090909090909091,0.44471458773784356,0.07600092028074262,1
0.06005539894104004,0.0181703238555019,0.023103857040405275,0.005284349103264435,10,500,l2,newton-cg,"{'C': 10, 'max_iter': 500, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8869257950530035,0.901060070671378,0.9042553191489362,0.8723404255319149,0.8723404255319149,0.8873844071874295,0.013597827292121887,13,0.5294117647058824,0.641025641025641,0.608695652173913,0.4545454545454546,0.5000000000000001,0.5467357024901782,0.06886655849909519,1,0.75,0.7352941176470589,0.8076923076923077,0.6521739130434783,0.6428571428571429,0.7176034962479976,0.06220375099917133,28,0.4090909090909091,0.5681818181818182,0.4883720930232558,0.3488372093023256,0.4090909090909091,0.44471458773784356,0.07600092028074262,1
0.12776317596435546,0.055144897272915626,0.031696414947509764,0.009504833701949968,10,1000,l1,liblinear,"{'C': 10, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'liblinear'}",0.8833922261484098,0.8975265017667845,0.9042553191489362,0.8652482269503546,0.8652482269503546,0.883134100192968,0.016081807520042544,22,0.5217391304347826,0.6329113924050633,0.608695652173913,0.4411764705882353,0.4864864864864865,0.5382018264176961,0.07252406190544379,10,0.72,0.7142857142857143,0.8076923076923077,0.6,0.6,0.6883956043956043,0.07940831792958615,34,0.4090909090909091,0.5681818181818182,0.4883720930232558,0.3488372093023256,0.4090909090909091,0.44471458773784356,0.07600092028074262,1
0.0022722721099853516,0.001885945435085669,0.0,0.0,10,1000,l1,lbfgs,"{'C': 10, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.002195405960083008,0.0013678221903746924,0.0,0.0,10,1000,l1,newton-cg,"{'C': 10, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,61,,,,,,,,61,,,,,,,,61,,,,,,,,61
0.018536186218261717,0.002682017517035478,0.02609257698059082,0.0069851887274116195,10,1000,l2,liblinear,"{'C': 10, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'}",0.8869257950530035,0.8975265017667845,0.9042553191489362,0.8723404255319149,0.875886524822695,0.8873869132646668,0.012216568499230461,10,0.5294117647058824,0.6329113924050633,0.608695652173913,0.4545454545454546,0.5070422535211268,0.546521303470288,0.06578721089990242,7,0.75,0.7142857142857143,0.8076923076923077,0.6521739130434783,0.6666666666666666,0.7181637203376334,0.0566578446305767,25,0.4090909090909091,0.5681818181818182,0.4883720930232558,0.3488372093023256,0.4090909090909091,0.44471458773784356,0.07600092028074262,1
0.04453353881835938,0.007172604457988335,0.027652597427368163,0.012359620827215574,10,1000,l2,lbfgs,"{'C': 10, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.8869257950530035,0.901060070671378,0.9042553191489362,0.8723404255319149,0.8723404255319149,0.8873844071874295,0.013597827292121887,13,0.5294117647058824,0.641025641025641,0.608695652173913,0.4545454545454546,0.5000000000000001,0.5467357024901782,0.06886655849909519,1,0.75,0.7352941176470589,0.8076923076923077,0.6521739130434783,0.6428571428571429,0.7176034962479976,0.06220375099917133,28,0.4090909090909091,0.5681818181818182,0.4883720930232558,0.3488372093023256,0.4090909090909091,0.44471458773784356,0.07600092028074262,1
0.08022232055664062,0.024957014474083012,0.031634855270385745,0.014081697916166121,10,1000,l2,newton-cg,"{'C': 10, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.8869257950530035,0.901060070671378,0.9042553191489362,0.8723404255319149,0.8723404255319149,0.8873844071874295,0.013597827292121887,13,0.5294117647058824,0.641025641025641,0.608695652173913,0.4545454545454546,0.5000000000000001,0.5467357024901782,0.06886655849909519,1,0.75,0.7352941176470589,0.8076923076923077,0.6521739130434783,0.6428571428571429,0.7176034962479976,0.06220375099917133,28,0.4090909090909091,0.5681818181818182,0.4883720930232558,0.3488372093023256,0.4090909090909091,0.44471458773784356,0.07600092028074262,1
