mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.28100924491882323,0.027284604662819904,0.041059684753417966,0.0035041547718647273,True,8,4,3,50,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 50, 'random_state': 42}",0.8637770897832817,0.8668730650154799,0.8637770897832817,0.8854489164086687,0.8757763975155279,0.8711305117012479,0.00840086243732425,49,0.8607575757575757,0.8336363636363636,0.878146879189632,0.8993743482794577,0.8811967761557178,0.8706223886037494,0.02218283747065706,52
0.48886871337890625,0.01517649182195315,0.06298999786376953,0.0013481572491152107,True,8,4,3,100,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.8668730650154799,0.8792569659442725,0.8575851393188855,0.8854489164086687,0.8664596273291926,0.8711247428033,0.009944605890679433,52,0.8603030303030303,0.8403787878787878,0.8820199612691793,0.9011619246238641,0.8789917883211679,0.8725710984792059,0.020662971539803128,28
1.0393636226654053,0.07937587967992293,0.11045737266540527,0.0020775684085416017,True,8,4,3,200,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 200, 'random_state': 42}",0.8668730650154799,0.8761609907120743,0.8544891640866873,0.8823529411764706,0.8757763975155279,0.8711305117012481,0.009673605327020935,46,0.8638636363636363,0.8409090909090909,0.8832116788321167,0.898778489497989,0.8797521289537712,0.8733030049113207,0.019632833100049627,16
0.24672608375549315,0.004049457675834644,0.042591094970703125,0.006723828229637372,True,8,4,5,50,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.8637770897832817,0.8668730650154799,0.8637770897832817,0.8854489164086687,0.8757763975155279,0.8711305117012479,0.00840086243732425,49,0.8607575757575757,0.8336363636363636,0.878146879189632,0.8993743482794577,0.8811967761557178,0.8706223886037494,0.02218283747065706,52
0.47891650199890134,0.0070858085245286,0.06258182525634766,0.000937629378650772,True,8,4,5,100,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.8668730650154799,0.8792569659442725,0.8575851393188855,0.8854489164086687,0.8664596273291926,0.8711247428033,0.009944605890679433,52,0.8603030303030303,0.8403787878787878,0.8820199612691793,0.9011619246238641,0.8789917883211679,0.8725710984792059,0.020662971539803128,28
0.9644562721252441,0.019018954474733972,0.11021213531494141,0.001617662011634639,True,8,4,5,200,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.8668730650154799,0.8761609907120743,0.8544891640866873,0.8823529411764706,0.8757763975155279,0.8711305117012481,0.009673605327020935,46,0.8638636363636363,0.8409090909090909,0.8832116788321167,0.898778489497989,0.8797521289537712,0.8733030049113207,0.019632833100049627,16
0.2559471130371094,0.014406563930371806,0.03890185356140137,0.0012659601017612615,True,8,4,8,50,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 50, 'random_state': 42}",0.8637770897832817,0.8668730650154799,0.8637770897832817,0.8854489164086687,0.8757763975155279,0.8711305117012479,0.00840086243732425,49,0.8607575757575757,0.8336363636363636,0.878146879189632,0.8993743482794577,0.8811967761557178,0.8706223886037494,0.02218283747065706,52
0.4837301731109619,0.010135151806091628,0.06272602081298828,0.0012737803674512664,True,8,4,8,100,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100, 'random_state': 42}",0.8668730650154799,0.8792569659442725,0.8575851393188855,0.8854489164086687,0.8664596273291926,0.8711247428033,0.009944605890679433,52,0.8603030303030303,0.8403787878787878,0.8820199612691793,0.9011619246238641,0.8789917883211679,0.8725710984792059,0.020662971539803128,28
0.9962279319763183,0.01948524491521566,0.12357330322265625,0.008958484988639133,True,8,4,8,200,42,"{'bootstrap': True, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200, 'random_state': 42}",0.8668730650154799,0.8761609907120743,0.8544891640866873,0.8823529411764706,0.8757763975155279,0.8711305117012481,0.009673605327020935,46,0.8638636363636363,0.8409090909090909,0.8832116788321167,0.898778489497989,0.8797521289537712,0.8733030049113207,0.019632833100049627,16
0.2733940601348877,0.0034009502815282727,0.042408180236816403,0.00036297342489437364,True,10,4,3,50,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 50, 'random_state': 42}",0.8792569659442725,0.8761609907120743,0.8637770897832817,0.891640866873065,0.8850931677018633,0.8791858162029114,0.009344608823690481,1,0.8648484848484849,0.8443181818181819,0.8864889021301952,0.8929688663786682,0.8669023722627737,0.8711053614876608,0.017257072678568294,49
0.547671890258789,0.014857861786134033,0.0680469036102295,0.0015101007947013482,True,10,4,3,100,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.8761609907120743,0.8730650154798761,0.8606811145510835,0.8885448916408669,0.8819875776397516,0.8760879180047304,0.009343393900881328,19,0.8658333333333333,0.8461363636363637,0.8870102785639804,0.898778489497989,0.8729090632603407,0.8741335056584013,0.01804116731328398,10
1.0693067550659179,0.021319227843845004,0.12104825973510742,0.004827253790127663,True,10,4,3,200,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 200, 'random_state': 42}",0.8699690402476781,0.8761609907120743,0.8575851393188855,0.8854489164086687,0.8819875776397516,0.8742303328654117,0.009848654587325216,34,0.8674242424242424,0.8476515151515152,0.881126173096976,0.8955012661999107,0.8725288929440389,0.8728464179633366,0.01578657930716462,19
0.2729772090911865,0.0026115488185795214,0.0426908016204834,0.00065796237348195,True,10,4,5,50,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.8792569659442725,0.8761609907120743,0.8637770897832817,0.891640866873065,0.8850931677018633,0.8791858162029114,0.009344608823690481,1,0.8648484848484849,0.8443181818181819,0.8864889021301952,0.8929688663786682,0.8669023722627737,0.8711053614876608,0.017257072678568294,49
0.5290807723999024,0.008430453287484862,0.06801896095275879,0.0017527669964710294,True,10,4,5,100,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.8761609907120743,0.8730650154798761,0.8606811145510835,0.8885448916408669,0.8819875776397516,0.8760879180047304,0.009343393900881328,19,0.8658333333333333,0.8461363636363637,0.8870102785639804,0.898778489497989,0.8729090632603407,0.8741335056584013,0.01804116731328398,10
1.054522705078125,0.009463923705039255,0.1186408519744873,0.002220579558979358,True,10,4,5,200,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.8699690402476781,0.8761609907120743,0.8575851393188855,0.8854489164086687,0.8819875776397516,0.8742303328654117,0.009848654587325216,34,0.8674242424242424,0.8476515151515152,0.881126173096976,0.8955012661999107,0.8725288929440389,0.8728464179633366,0.01578657930716462,19
0.2750703811645508,0.0042985046007393704,0.04264607429504395,0.0009607303017106417,True,10,4,8,50,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 50, 'random_state': 42}",0.8792569659442725,0.8761609907120743,0.8637770897832817,0.891640866873065,0.8850931677018633,0.8791858162029114,0.009344608823690481,1,0.8648484848484849,0.8443181818181819,0.8864889021301952,0.8929688663786682,0.8669023722627737,0.8711053614876608,0.017257072678568294,49
0.5318409442901612,0.006381353803404744,0.06813898086547851,0.00133353688035441,True,10,4,8,100,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100, 'random_state': 42}",0.8761609907120743,0.8730650154798761,0.8606811145510835,0.8885448916408669,0.8819875776397516,0.8760879180047304,0.009343393900881328,19,0.8658333333333333,0.8461363636363637,0.8870102785639804,0.898778489497989,0.8729090632603407,0.8741335056584013,0.01804116731328398,10
1.062892198562622,0.01875384817401802,0.1193145751953125,0.0020066667406889245,True,10,4,8,200,42,"{'bootstrap': True, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200, 'random_state': 42}",0.8699690402476781,0.8761609907120743,0.8575851393188855,0.8854489164086687,0.8819875776397516,0.8742303328654117,0.009848654587325216,34,0.8674242424242424,0.8476515151515152,0.881126173096976,0.8955012661999107,0.8725288929440389,0.8728464179633366,0.01578657930716462,19
0.2916121006011963,0.013399180712020502,0.04390120506286621,0.002088666035019842,True,,4,3,50,42,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 50, 'random_state': 42}",0.8699690402476781,0.8730650154798761,0.8575851393188855,0.8854489164086687,0.8913043478260869,0.8754744918562392,0.011884595013768177,25,0.8672727272727273,0.8448484848484848,0.8832116788321168,0.8977357366304186,0.8821852189781021,0.8750507693123699,0.017915269929594586,4
0.593003797531128,0.057122117660168045,0.07664642333984376,0.012064262120716228,True,,4,3,100,42,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.8730650154798761,0.8730650154798761,0.8637770897832817,0.891640866873065,0.8850931677018633,0.8773282310635924,0.009850169836468624,13,0.8626515151515152,0.8431818181818183,0.8847758081334723,0.9001936541039774,0.8789917883211678,0.8739589167783903,0.01952272269265165,13
1.1624780178070069,0.07755208230318178,0.12650704383850098,0.009277448279341306,True,,4,3,200,42,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 200, 'random_state': 42}",0.8730650154798761,0.8792569659442725,0.8637770897832817,0.8885448916408669,0.8726708074534162,0.8754629540603427,0.008193134113979627,28,0.8665151515151516,0.8482575757575758,0.8844033963950544,0.9007895128854462,0.878991788321168,0.8757914849748791,0.01762654179626546,1
0.29381608963012695,0.007320807859182856,0.042799854278564455,0.0015328161643143846,True,,4,5,50,42,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.8699690402476781,0.8730650154798761,0.8575851393188855,0.8854489164086687,0.8913043478260869,0.8754744918562392,0.011884595013768177,25,0.8672727272727273,0.8448484848484848,0.8832116788321168,0.8977357366304186,0.8821852189781021,0.8750507693123699,0.017915269929594586,4
0.5888091087341308,0.05567715893557129,0.07941479682922363,0.01259227270676887,True,,4,5,100,42,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.8730650154798761,0.8730650154798761,0.8637770897832817,0.891640866873065,0.8850931677018633,0.8773282310635924,0.009850169836468624,13,0.8626515151515152,0.8431818181818183,0.8847758081334723,0.9001936541039774,0.8789917883211678,0.8739589167783903,0.01952272269265165,13
1.143287181854248,0.059921546762195806,0.12051887512207031,0.0012894872445610923,True,,4,5,200,42,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.8730650154798761,0.8792569659442725,0.8637770897832817,0.8885448916408669,0.8726708074534162,0.8754629540603427,0.008193134113979627,28,0.8665151515151516,0.8482575757575758,0.8844033963950544,0.9007895128854462,0.878991788321168,0.8757914849748791,0.01762654179626546,1
0.28346643447875974,0.004912813028291143,0.04340829849243164,0.0016403524096157743,True,,4,8,50,42,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 50, 'random_state': 42}",0.8699690402476781,0.8730650154798761,0.8575851393188855,0.8854489164086687,0.8913043478260869,0.8754744918562392,0.011884595013768177,25,0.8672727272727273,0.8448484848484848,0.8832116788321168,0.8977357366304186,0.8821852189781021,0.8750507693123699,0.017915269929594586,4
0.5862093925476074,0.025033524781462212,0.07523021697998047,0.013733411084913548,True,,4,8,100,42,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100, 'random_state': 42}",0.8730650154798761,0.8730650154798761,0.8637770897832817,0.891640866873065,0.8850931677018633,0.8773282310635924,0.009850169836468624,13,0.8626515151515152,0.8431818181818183,0.8847758081334723,0.9001936541039774,0.8789917883211678,0.8739589167783903,0.01952272269265165,13
1.1628231048583983,0.04733978284769898,0.12651405334472657,0.011503222868466187,True,,4,8,200,42,"{'bootstrap': True, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200, 'random_state': 42}",0.8730650154798761,0.8792569659442725,0.8637770897832817,0.8885448916408669,0.8726708074534162,0.8754629540603427,0.008193134113979627,28,0.8665151515151516,0.8482575757575758,0.8844033963950544,0.9007895128854462,0.878991788321168,0.8757914849748791,0.01762654179626546,1
0.26784095764160154,0.0035794610125258353,0.04207468032836914,0.001752044996697217,False,8,4,3,50,42,"{'bootstrap': False, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 50, 'random_state': 42}",0.8792569659442725,0.8761609907120743,0.8792569659442725,0.8792569659442725,0.8695652173913043,0.8766994211872392,0.003763240006462606,16,0.860378787878788,0.8461363636363637,0.896171607329063,0.892447489944883,0.8653816909975669,0.8721031879573328,0.019235880423376064,34
0.5286829471588135,0.009186874553269829,0.06797204017639161,0.0021447549795414775,False,8,4,3,100,42,"{'bootstrap': False, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.8761609907120743,0.8854489164086687,0.8730650154798761,0.8823529411764706,0.8726708074534162,0.8779397342461012,0.0051098456594536375,10,0.8578030303030303,0.8434848484848484,0.8913302547296291,0.8956502308952778,0.8727569951338199,0.8722050719093211,0.01973840293951715,31
1.124389886856079,0.0730413968010146,0.12052736282348633,0.008338068842995523,False,8,4,3,200,42,"{'bootstrap': False, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 200, 'random_state': 42}",0.8699690402476781,0.8761609907120743,0.8668730650154799,0.8823529411764706,0.8726708074534162,0.8736053689210237,0.00533800394037114,37,0.8630303030303029,0.8442424242424242,0.8916281841203635,0.8972143601966334,0.8678147810218978,0.8727860105223243,0.019423671346287,22
0.2707247734069824,0.0044396788076694425,0.042311239242553714,0.0029157678436970186,False,8,4,5,50,42,"{'bootstrap': False, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.8792569659442725,0.8761609907120743,0.8792569659442725,0.8792569659442725,0.8695652173913043,0.8766994211872392,0.003763240006462606,16,0.860378787878788,0.8461363636363637,0.896171607329063,0.892447489944883,0.8653816909975669,0.8721031879573328,0.019235880423376064,34
0.5347487449645996,0.01609143284516501,0.06908292770385742,0.0018440560200411076,False,8,4,5,100,42,"{'bootstrap': False, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.8761609907120743,0.8854489164086687,0.8730650154798761,0.8823529411764706,0.8726708074534162,0.8779397342461012,0.0051098456594536375,10,0.8578030303030303,0.8434848484848484,0.8913302547296291,0.8956502308952778,0.8727569951338199,0.8722050719093211,0.01973840293951715,31
1.033095359802246,0.019206473148898007,0.11575064659118653,0.003259750129024447,False,8,4,5,200,42,"{'bootstrap': False, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.8699690402476781,0.8761609907120743,0.8668730650154799,0.8823529411764706,0.8726708074534162,0.8736053689210237,0.00533800394037114,37,0.8630303030303029,0.8442424242424242,0.8916281841203635,0.8972143601966334,0.8678147810218978,0.8727860105223243,0.019423671346287,22
0.2716677188873291,0.009563695531209183,0.041049766540527347,0.0004829286209217473,False,8,4,8,50,42,"{'bootstrap': False, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 50, 'random_state': 42}",0.8792569659442725,0.8761609907120743,0.8792569659442725,0.8792569659442725,0.8695652173913043,0.8766994211872392,0.003763240006462606,16,0.860378787878788,0.8461363636363637,0.896171607329063,0.892447489944883,0.8653816909975669,0.8721031879573328,0.019235880423376064,34
0.517429780960083,0.004687449904279074,0.06589579582214355,0.0017663902101496198,False,8,4,8,100,42,"{'bootstrap': False, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100, 'random_state': 42}",0.8761609907120743,0.8854489164086687,0.8730650154798761,0.8823529411764706,0.8726708074534162,0.8779397342461012,0.0051098456594536375,10,0.8578030303030303,0.8434848484848484,0.8913302547296291,0.8956502308952778,0.8727569951338199,0.8722050719093211,0.01973840293951715,31
1.0530056476593017,0.02301112237874447,0.11805157661437989,0.002193244413315276,False,8,4,8,200,42,"{'bootstrap': False, 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200, 'random_state': 42}",0.8699690402476781,0.8761609907120743,0.8668730650154799,0.8823529411764706,0.8726708074534162,0.8736053689210237,0.00533800394037114,37,0.8630303030303029,0.8442424242424242,0.8916281841203635,0.8972143601966334,0.8678147810218978,0.8727860105223243,0.019423671346287,22
0.29758176803588865,0.011328761485099105,0.04177780151367187,0.0010961368722854018,False,10,4,3,50,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 50, 'random_state': 42}",0.8854489164086687,0.8699690402476781,0.8730650154798761,0.8823529411764706,0.8850931677018633,0.8791858162029114,0.0064275511202594926,1,0.8617424242424242,0.8362121212121212,0.8870847609116639,0.8916281841203635,0.8815009124087592,0.8716336805790663,0.020437231413238995,43
0.6320215225219726,0.0544227943088091,0.08187332153320312,0.016176471878380227,False,10,4,3,100,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.8823529411764706,0.8761609907120743,0.8730650154798761,0.8792569659442725,0.8819875776397516,0.878564698190489,0.0035375257694369258,7,0.8607575757575757,0.8353030303030303,0.8876806196931327,0.896171607329063,0.8786876520681266,0.8717200970301857,0.02166813828846307,40
1.1373196125030518,0.03677634482947167,0.11926803588867188,0.0026382320684643647,False,10,4,3,200,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 200, 'random_state': 42}",0.8823529411764706,0.8730650154798761,0.8637770897832817,0.8792569659442725,0.8819875776397516,0.8760879180047304,0.00699705359658539,19,0.8650757575757576,0.837651515151515,0.8868613138686132,0.8940116192462386,0.8764826642335766,0.8720165740151401,0.019764748829267702,37
0.2913043975830078,0.005241354294241674,0.04395394325256348,0.0030017372700270697,False,10,4,5,50,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.8854489164086687,0.8699690402476781,0.8730650154798761,0.8823529411764706,0.8850931677018633,0.8791858162029114,0.0064275511202594926,1,0.8617424242424242,0.8362121212121212,0.8870847609116639,0.8916281841203635,0.8815009124087592,0.8716336805790663,0.020437231413238995,43
0.5620829105377197,0.011122654083398372,0.06747126579284668,0.0014176287315614852,False,10,4,5,100,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.8823529411764706,0.8761609907120743,0.8730650154798761,0.8792569659442725,0.8819875776397516,0.878564698190489,0.0035375257694369258,7,0.8607575757575757,0.8353030303030303,0.8876806196931327,0.896171607329063,0.8786876520681266,0.8717200970301857,0.02166813828846307,40
1.1226930141448974,0.016600515668228177,0.11896915435791015,0.002539054328526761,False,10,4,5,200,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.8823529411764706,0.8730650154798761,0.8637770897832817,0.8792569659442725,0.8819875776397516,0.8760879180047304,0.00699705359658539,19,0.8650757575757576,0.837651515151515,0.8868613138686132,0.8940116192462386,0.8764826642335766,0.8720165740151401,0.019764748829267702,37
0.28855242729187014,0.0037905074643654604,0.04400491714477539,0.00394816935039728,False,10,4,8,50,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 50, 'random_state': 42}",0.8854489164086687,0.8699690402476781,0.8730650154798761,0.8823529411764706,0.8850931677018633,0.8791858162029114,0.0064275511202594926,1,0.8617424242424242,0.8362121212121212,0.8870847609116639,0.8916281841203635,0.8815009124087592,0.8716336805790663,0.020437231413238995,43
0.5685295104980469,0.006933069723846519,0.06705145835876465,0.001145250829511516,False,10,4,8,100,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100, 'random_state': 42}",0.8823529411764706,0.8761609907120743,0.8730650154798761,0.8792569659442725,0.8819875776397516,0.878564698190489,0.0035375257694369258,7,0.8607575757575757,0.8353030303030303,0.8876806196931327,0.896171607329063,0.8786876520681266,0.8717200970301857,0.02166813828846307,40
1.1112558364868164,0.01298433209731716,0.12332277297973633,0.012956216045784145,False,10,4,8,200,42,"{'bootstrap': False, 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200, 'random_state': 42}",0.8823529411764706,0.8730650154798761,0.8637770897832817,0.8792569659442725,0.8819875776397516,0.8760879180047304,0.00699705359658539,19,0.8650757575757576,0.837651515151515,0.8868613138686132,0.8940116192462386,0.8764826642335766,0.8720165740151401,0.019764748829267702,37
0.29868497848510744,0.0044628632978944704,0.04223380088806152,0.0007751619133765402,False,,4,3,50,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 50, 'random_state': 42}",0.8699690402476781,0.8761609907120743,0.8668730650154799,0.8792569659442725,0.8695652173913043,0.8723650558621617,0.00459672700325918,43,0.8692045454545454,0.8392424242424242,0.8943095486369731,0.8864889021301952,0.8678147810218978,0.8714120402972071,0.018996342573174372,46
0.5971544265747071,0.01714308071289456,0.06846776008605956,0.000827450652771239,False,,4,3,100,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 100, 'random_state': 42}",0.8730650154798761,0.8761609907120743,0.8699690402476781,0.8854489164086687,0.8695652173913043,0.8748418360479203,0.005813677966598518,31,0.8619696969696969,0.845378787878788,0.8916281841203635,0.8940861015939223,0.8707040754257908,0.8727533691977124,0.018336842715821894,25
1.1749151706695558,0.006758063122978532,0.11954574584960938,0.0031808634987874596,False,,4,3,200,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 200, 'random_state': 42}",0.8699690402476781,0.8699690402476781,0.8668730650154799,0.8823529411764706,0.8757763975155279,0.8729880968405668,0.005497234754558932,40,0.863030303030303,0.8504545454545455,0.8911068076865782,0.8936392075078207,0.8761785279805353,0.8748818783319565,0.01645552466085454,7
0.30293521881103513,0.00582946798175108,0.04165740013122558,0.0006481718965769291,False,,4,5,50,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50, 'random_state': 42}",0.8699690402476781,0.8761609907120743,0.8668730650154799,0.8792569659442725,0.8695652173913043,0.8723650558621617,0.00459672700325918,43,0.8692045454545454,0.8392424242424242,0.8943095486369731,0.8864889021301952,0.8678147810218978,0.8714120402972071,0.018996342573174372,46
0.5886774063110352,0.007003236698067827,0.07039551734924317,0.00496365744905439,False,,4,5,100,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.8730650154798761,0.8761609907120743,0.8699690402476781,0.8854489164086687,0.8695652173913043,0.8748418360479203,0.005813677966598518,31,0.8619696969696969,0.845378787878788,0.8916281841203635,0.8940861015939223,0.8707040754257908,0.8727533691977124,0.018336842715821894,25
1.1700652599334718,0.014993352259943693,0.12128386497497559,0.002561528092101845,False,,4,5,200,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.8699690402476781,0.8699690402476781,0.8668730650154799,0.8823529411764706,0.8757763975155279,0.8729880968405668,0.005497234754558932,40,0.863030303030303,0.8504545454545455,0.8911068076865782,0.8936392075078207,0.8761785279805353,0.8748818783319565,0.01645552466085454,7
0.32211670875549314,0.016932735969425093,0.04320173263549805,0.0018549060907093774,False,,4,8,50,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 50, 'random_state': 42}",0.8699690402476781,0.8761609907120743,0.8668730650154799,0.8792569659442725,0.8695652173913043,0.8723650558621617,0.00459672700325918,43,0.8692045454545454,0.8392424242424242,0.8943095486369731,0.8864889021301952,0.8678147810218978,0.8714120402972071,0.018996342573174372,46
0.6540439128875732,0.07310293870260513,0.07782969474792481,0.018223937252012823,False,,4,8,100,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 100, 'random_state': 42}",0.8730650154798761,0.8761609907120743,0.8699690402476781,0.8854489164086687,0.8695652173913043,0.8748418360479203,0.005813677966598518,31,0.8619696969696969,0.845378787878788,0.8916281841203635,0.8940861015939223,0.8707040754257908,0.8727533691977124,0.018336842715821894,25
1.1418771743774414,0.1600747212842747,0.09943270683288574,0.024341929912938303,False,,4,8,200,42,"{'bootstrap': False, 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 200, 'random_state': 42}",0.8699690402476781,0.8699690402476781,0.8668730650154799,0.8823529411764706,0.8757763975155279,0.8729880968405668,0.005497234754558932,40,0.863030303030303,0.8504545454545455,0.8911068076865782,0.8936392075078207,0.8761785279805353,0.8748818783319565,0.01645552466085454,7
